ID,GUID,URL,LAST_ACCESSED,CROP_TOP,CROP_RIGHT,CROP_BOTTOM,CROP_LEFT,exp_q1_res_count,exp_q1_mean,exp_q1_median,exp_q1_sd,exp_q2_res_count,exp_q2_mean,exp_q2_median,exp_q2_sd,exp_q3_res_count,exp_q3_mean,exp_q3_median,exp_q3_sd,exp_q4_res_count,exp_q4_mean,exp_q4_median,exp_q4_sd,exp_congruence_mean,exp_congruence_median,exp_congruence_sd,con_q1_res_count,con_q1_mean,con_q1_median,con_q1_sd,con_q2_res_count,con_q2_mean,con_q2_median,con_q2_sd,con_q3_res_count,con_q3_mean,con_q3_median,con_q3_sd,con_congruence_mean,con_congruence_median,con_congruence_sd
0001,65afaa5dfe8495c63d319785,https://cdn.speedsize.com/e0ef94ef-bbea-450b-a400-575c3145c135/https://www.tilebar.com/media/catalog/product/7/-/7-ss2-tlecmtlcstblu4x8_2.jpg,2023-12-21,0.06,0.963,0.785,0.238,8,2.25,2.0,1.3887301496588271,9,3.111111111111111,3.0,0.7817359599705717,10,2.5,3.0,1.1785113019775793,9,2.555555555555556,2.0,1.2360330811826103,2.638888888888889,4.0,1.8785043482697972,19,4.0,4.0,0.8819171036881969,21,3.0476190476190474,3.0,1.2031704150364766,21,3.5714285714285716,4.0,1.1212238211627763,1.904761904761905,2.0,0.6425066226965594
0002,65afaa5efe8495c63d319786,https://mobileimages.lowes.com/productimages/eaea86ce-52c9-43bc-b417-e999ef6c4c7b/60578106.jpg,2023-10-30,0.083,1.0,1.0,0.083,10,1.9,2.0,0.7378647873726218,9,2.0,2.0,1.0,11,2.363636363636364,2.0,1.2862913567871994,10,2.1,2.0,0.9944289260117531,1.4909090909090916,0.0,1.6508507822319791,17,3.3529411764705883,3.0,0.8617697249402124,13,2.3076923076923075,2.0,1.1094003924504583,17,2.764705882352941,3.0,1.1472473449907108,2.0904977375565617,2.0,0.5709552401009967
0003,65afaa5efe8495c63d319787,https://images.victorianplumbing.co.uk/products/layton-hexagon-dark-grey-stone-effect-tiles-200-x-240mm/mainimages/ly2x24dgr.webp?origin=ly2x24dgr.png,2023-10-30,0.16,1.0,0.994,0.166,10,2.6,2.5,1.1737877907772674,9,2.333333333333333,2.0,1.0,10,3.2,3.0,1.1352924243950933,9,2.555555555555556,3.0,1.4240006242195884,2.644444444444445,3.5,1.3104972390409393,18,3.8333333333333335,4.0,0.985184366143778,21,3.2857142857142856,4.0,1.1892374507581378,16,3.5,4.0,0.9660917830792959,1.0952380952380958,0.0,0.44629133535768384
0004,65afaa5efe8495c63d319788,https://authenticprovence.com/wp-content/uploads/af-1352-1x.jpg,2024-01-07,0.267,1.0,1.0,0.267,8,2.25,2.0,1.035098339013531,9,2.0,2.0,1.118033988749895,10,2.4,2.0,1.07496769977314,9,2.7777777777777777,3.0,1.481365736219265,2.483333333333333,3.0,1.3818684805939556,13,2.923076923076923,3.0,1.497861723788195,12,2.4166666666666665,2.0,1.3113721705515067,16,2.6875,2.0,1.4930394055974097,1.0128205128205128,2.0,0.37297910647337673
0005,65afaa5efe8495c63d319789,https://m.media-amazon.com/images/I/61+y+hWnjeL.jpg,2023-12-21,0.338,0.687,1.0,0.025,12,2.4166666666666665,2.0,1.1645001528813153,9,2.333333333333333,2.0,1.224744871391589,11,2.909090909090909,3.0,1.2210278829367869,10,1.5,1.0,0.7071067811865476,4.3106060606060606,6.0,1.6094420006705956,23,2.8260869565217392,3.0,1.1928641587313162,22,2.1818181818181817,1.0,1.5317703308003932,21,3.380952380952381,4.0,1.0712698295103096,2.3982683982683985,6.0,0.9210010025801671
0006,65afaa5efe8495c63d31978a,https://ae01.alicdn.com/kf/HTB1XGoQI3aTBuNjSszfq6xgfpXaI/Vintage-Moroccan-Tiles-Stickers-Decorative-PVC-Wallpaper-Retro-Wall-Decal-Adhesive-Waterproof-Kitchen-Bathroom-Furniture-Decor.jpg,2024-01-07,0.092,0.986,0.751,0.327,8,2.0,1.5,1.1952286093343936,9,2.6666666666666665,3.0,1.118033988749895,11,2.272727272727273,2.0,0.9045340337332908,9,1.5555555555555556,1.0,1.1303883305208782,3.6060606060606055,6.5,0.8844380685742916,17,2.5294117647058822,3.0,1.3746657347707993,18,2.3333333333333335,2.0,1.2833778958394957,17,3.235294117647059,4.0,1.3004524099667143,1.8039215686274508,4.0,0.1825756778626073
0007,65afaa5efe8495c63d31978b,https://static.dezeen.com/uploads/2020/06/bert-may-artisanal-tiles-vdf-products-fair_dezeen_2364_col_4.jpg,2023-11-30,0.724,0.479,0.913,0.193,8,1.375,1.0,0.5175491695067657,9,2.2222222222222223,2.0,0.6666666666666666,10,1.5,1.0,0.7071067811865476,9,1.7777777777777777,2.0,0.9718253158075502,2.8194444444444446,4.0,1.4032685534222344,22,2.1818181818181817,2.0,1.1396057645963795,10,2.4,2.0,1.6465452046971292,19,2.3157894736842106,2.0,1.4926721593968972,0.4363636363636365,0.0,1.0138788802014993
0008,65afaa5efe8495c63d31978c,https://www.alternativetiles.co.uk/images/victorian_floors/vft39.JPG,2023-10-30,0.167,0.739,0.847,0.229,10,1.9,2.0,0.7378647873726218,9,2.111111111111111,2.0,1.4529663145135578,11,2.727272727272727,3.0,1.1037127426019049,9,1.5555555555555556,1.0,1.0137937550497034,3.726262626262626,6.0,2.2352235689750093,25,3.24,3.0,1.3316656236958786,16,2.1875,2.0,1.1086778913041726,17,3.176470588235294,3.0,1.380004262568012,2.1050000000000004,2.0,0.5426527425276788
0009,65afaa5efe8495c63d31978d,https://yourtiles.com/media/catalog/product/cache/075faa6d9aca6aa9273d8b2267526f1f/n/e/new_homerton_2_.jpeg,2023-10-30,0.142,1.0,1.0,0.142,8,1.5,1.0,1.0690449676496976,9,2.2222222222222223,2.0,0.9718253158075502,10,1.8,2.0,0.9189365834726816,8,1.375,1.0,0.5175491695067657,2.841666666666667,4.0,1.7073761267636645,15,2.4,2.0,1.4040757000349275,13,2.4615384615384617,2.0,1.5063966175050878,19,2.8421052631578947,2.0,1.213953957333768,0.8842105263157896,0.0,0.5848853203426394
0010,65afaa5efe8495c63d31978e,https://www.originalstyle.com/media/blog/Original_Style_Blog_Picture_perfect_Feature_Tiles_1.jpg,2023-10-30,0.237,0.937,1.0,0.174,8,1.5,1.0,0.7559289460184544,9,2.333333333333333,2.0,1.4142135623730951,10,2.0,2.0,1.0540925533894598,10,1.3,1.0,0.6749485577105528,3.6000000000000005,4.0,2.515958621358632,23,2.8260869565217392,3.0,1.556574733569118,16,1.9375,2.0,1.1236102527122116,14,3.357142857142857,4.0,1.499083969380217,2.8392857142857144,4.0,0.8659289617138128
0011,65afaa5efe8495c63d31978f,https://www.atlasceramics.co.uk/wp-content/uploads/2022/09/Original-style-Blenheim.jpg,2023-10-30,0.175,0.839,0.979,0.035,10,1.9,2.0,0.9944289260117531,9,1.6666666666666667,1.0,1.118033988749895,11,2.4545454545454546,2.0,1.0357254813546264,9,1.3333333333333333,1.0,0.5,3.5969696969696976,4.0,1.895398521592557,18,3.2777777777777777,3.0,1.3197840980097757,25,2.92,4.0,1.4118545723031581,13,3.4615384615384617,4.0,1.1982893790305562,1.0830769230769235,2.0,0.42713038654520386
0012,65afaa5efe8495c63d319790,https://northamptonshire.tiledoctor.biz/wp-content/uploads/sites/5/2019/05/Victorian-Tiled-Hallway-Floor-Wellingborough-Before-Restoration-2278.jpg,2023-12-21,0.246,0.752,0.624,0.248,10,1.8,1.5,1.0327955589886446,9,1.5555555555555556,1.0,1.1303883305208782,10,1.8,1.5,1.0327955589886446,9,1.3333333333333333,1.0,0.7071067811865476,1.6444444444444448,2.0,1.2698446480029917,16,2.0,2.0,1.0327955589886444,20,1.7,1.0,0.9787209698591858,16,2.1875,2.0,0.9105858919765157,0.9750000000000001,2.0,0.2444193340242573
0013,65afaa5efe8495c63d319791,"https://res-1.cloudinary.com/bedrosians/image/upload/t_product_detail,f_auto/v1/installation_shots/Makoto/DECMAKKUGHEX10M_Inst_AJI_P1_1",2024-01-17,0.398,0.863,1.0,0.261,8,2.5,2.0,1.0690449676496976,9,2.555555555555556,3.0,1.3333333333333333,11,3.5454545454545454,4.0,0.9341987329938276,8,2.5,2.5,1.4142135623730951,3.191919191919192,6.5,1.7043328538214384,9,3.888888888888889,4.0,0.7817359599705717,19,3.1578947368421053,3.0,1.213953957333768,11,3.090909090909091,3.0,0.8312094145936335,1.595959595959596,2.0,0.8644359947263929
0014,65afaa5ffe8495c63d319792,https://www.wallsandfloors.co.uk/img/2300/2300/resize/catalog/product/s/m/smooth-metro-tiles-150x75.jpg,2023-10-30,0.0,0.882,0.786,0.096,8,3.125,3.0,1.1259916264596033,9,2.6666666666666665,3.0,1.224744871391589,10,3.4,3.5,0.966091783079296,9,2.4444444444444446,2.0,1.4240006242195884,3.3249999999999997,4.5,1.4724797683528632,18,3.5555555555555554,4.0,1.293523333527109,17,3.3529411764705883,4.0,1.0571882797418488,15,2.933333333333333,2.0,1.2798809468443688,1.2444444444444445,4.0,0.4726701075705204
0015,65afaa5ffe8495c63d319793,https://5.imimg.com/data5/SELLER/Default/2021/6/FE/JP/UN/49801844/img-040817-1024x1024-1000x1000.jpg,2023-10-30,0.004,0.833,0.841,0.004,8,2.875,3.0,1.246423454758225,9,2.888888888888889,3.0,1.1666666666666667,11,2.909090909090909,3.0,1.2210278829367869,9,1.8888888888888888,2.0,1.0540925533894598,3.07449494949495,3.0,0.6313539203764151,19,3.526315789473684,4.0,1.0733344230135038,15,3.0,3.0,1.0690449676496976,11,3.1818181818181817,3.0,1.2504544628399563,1.0526315789473681,2.0,0.36281899038051746
0016,65afaa5ffe8495c63d319794,https://assets.wfcdn.com/im/97595887/resize-h600-w600%5Ecompr-r85/2263/226339418/Nantucket+2%22+x+20%22+Crackled+Ceramic+Subway+Wall+Tile.jpg,2023-10-30,0.0,0.918,0.918,0.0,9,2.888888888888889,3.0,1.0540925533894598,9,4.0,4.0,1.118033988749895,10,3.1,3.5,1.100504934614612,9,2.888888888888889,3.0,1.1666666666666667,3.5444444444444447,3.5,0.3552513939669037,19,3.5789473684210527,4.0,1.0706067580626217,21,2.761904761904762,3.0,1.1791845447071423,18,3.0,3.0,1.1881770515720091,1.6340852130325816,2.0,0.23514058701877483
0017,65afaa5ffe8495c63d319795,https://assets.wfcdn.com/im/27568556/resize-h600-w600%5Ecompr-r85/2263/226339941/Nantucket+2%22+x+20%22+Crackled+Ceramic+Subway+Wall+Tile.jpg,2023-10-30,0.012,0.831,0.83,0.013,8,3.0,3.0,1.0690449676496976,9,3.555555555555556,3.0,1.2360330811826103,10,3.0,3.0,0.9428090415820634,8,2.75,3.0,1.035098339013531,2.416666666666666,0.0,0.9136187474378072,15,3.466666666666667,4.0,1.1254628677422756,12,2.9166666666666665,3.0,1.164500152881315,16,2.625,3.0,1.1474609652039003,1.6833333333333336,2.0,0.07807457027807896
0018,65afaa5ffe8495c63d319796,https://assets.wfcdn.com/im/96800274/resize-h600-w600%5Ecompr-r85/2263/226339327/Nantucket+2%22+x+20%22+Crackled+Ceramic+Subway+Wall+Tile.jpg,2023-10-30,0.0,0.86,0.86,0.0,10,2.9,3.0,1.1972189997378648,9,4.0,5.0,1.3228756555322954,10,3.0,3.0,0.9428090415820634,9,3.333333333333333,3.0,1.0,3.6333333333333337,6.0,1.3374188415885608,13,3.6923076923076925,4.0,1.1821319289469756,21,2.857142857142857,3.0,1.1526367287968176,20,2.85,2.5,1.1367080817685316,1.6846153846153848,3.0,0.09084769435688811
0019,65afaa5ffe8495c63d319797,https://assets.wfcdn.com/im/28893691/resize-h600-w600%5Ecompr-r85/2263/226339890/Nantucket+2%22+x+20%22+Crackled+Ceramic+Subway+Wall+Tile.jpg,2023-10-30,0.0,1.0,0.917,0.083,9,2.7777777777777777,3.0,1.0929064207170005,9,3.7777777777777777,4.0,1.2018504251546631,11,2.4545454545454546,3.0,0.9341987329938276,9,3.111111111111111,3.0,1.2692955176439846,4.303030303030303,3.0,1.1142343583881342,22,2.590909090909091,2.0,1.221205138927114,16,2.25,2.0,1.2382783747337807,18,3.1666666666666665,3.5,1.2485285456935955,1.833333333333333,3.0,0.05464681353296319
0020,65afaa5ffe8495c63d319798,https://www.decosurfaces.com/DATA/PRODUITIMAGE/4562~v~46nl11.jpg,2023-10-30,0.0,0.807,0.807,0.0,9,2.2222222222222223,2.0,0.9718253158075502,9,2.555555555555556,3.0,1.130388330520878,10,2.8,3.0,1.2292725943057183,9,2.888888888888889,3.0,1.3642254619787415,2.244444444444444,3.0,1.276084702298415,17,4.117647058823529,4.0,0.600245047998781,22,3.5,4.0,1.185226520443204,15,3.8,4.0,1.082325538564332,1.235294117647058,0.0,1.169962944888846
0021,65afaa5ffe8495c63d319799,https://i.pinimg.com/564x/0f/d1/75/0fd175ee1a8b0a216a3d0dc633bf1791.jpg,2023-10-30,0.091,0.879,0.637,0.151,9,2.333333333333333,2.0,1.118033988749895,9,2.7777777777777777,3.0,1.092906420717,10,2.3,2.5,1.2516655570345725,9,1.8888888888888888,2.0,0.927960727138337,2.7,3.5,0.9962420577216012,12,2.9166666666666665,3.0,1.0836246694508318,10,2.9,3.0,1.1005049346146119,17,2.823529411764706,3.0,1.1850788010532811,0.1862745098039209,0.0,0.20290826320489863
0022,65afaa5ffe8495c63d31979a,https://www.marcacorona.it/media/products/ambiences/generated_Soda_Rosa_Corallo_Ambiente_Verticale.jpg.2000x1300_q90.jpg,2023-10-30,0.075,0.908,0.74,0.093,8,2.75,3.0,1.035098339013531,9,3.333333333333333,4.0,1.4142135623730951,10,3.4,3.5,1.07496769977314,9,3.111111111111111,3.0,1.0540925533894598,2.172222222222222,3.5,1.1582208164623715,18,3.5,3.0,0.9235481451827989,19,2.4210526315789473,2.0,1.346426937147361,24,2.9166666666666665,3.0,1.2128538629008951,2.1578947368421053,2.0,0.845757583929124
0023,65afaa5ffe8495c63d31979b,https://www.tilebar.com/media/catalog/product/cache/2270f03c9e16417ec0e6c7cc04a76711/s/s/ss4-tlamnwpcrl2x20.jpg,2023-10-30,0.0,1.0,0.836,0.164,11,2.636363636363636,3.0,1.026910636104941,9,3.7777777777777777,4.0,0.9718253158075502,10,2.9,3.0,0.7378647873726218,10,3.5,4.0,1.0801234497346437,4.024242424242424,4.0,1.0818613073834555,21,3.142857142857143,3.0,0.9636241116594315,15,2.6,3.0,1.2421180068162376,18,3.2222222222222223,4.0,1.2153699778283713,1.2444444444444445,2.0,0.5569877903136122
0024,65afaa5ffe8495c63d31979c,https://cdn.shopify.com/s/files/1/2012/8501/files/header1_efb9e3fd-471a-4a14-b859-053087df33f1_2048x2048.jpg,2024-01-07,0.456,0.942,0.923,0.592,9,1.6666666666666667,2.0,0.5,9,3.555555555555556,3.0,1.0137937550497031,11,1.818181818181818,2.0,0.9816498172140428,9,2.6666666666666665,3.0,1.3228756555322954,6.515151515151515,4.0,2.500770904432547,15,2.0,2.0,0.8451542547285166,21,1.4285714285714286,1.0,0.5976143046671969,17,3.0,3.0,1.3693063937629153,3.142857142857143,4.0,1.5433841781914368
0025,65afaa5ffe8495c63d31979d,https://architessa.com/cdn/shop/products/rocahustlebluebath.jpg,2023-10-30,0.004,0.756,0.76,0.0,8,2.875,3.0,1.5526475085202969,9,3.555555555555556,4.0,0.8819171036881968,11,3.090909090909091,3.0,1.300349603340998,9,3.111111111111111,3.0,1.2692955176439846,2.0618686868686864,3.0,2.043245300193313,17,3.9411764705882355,4.0,0.8993461677306268,19,3.526315789473684,4.0,1.2635233389495326,18,3.6666666666666665,4.0,1.4552137502179978,0.8297213622291029,0.0,1.111735164974742
0026,65afaa5ffe8495c63d31979e,https://www.periodbath.com/images/product/FNA10BCAOL.12.jpg,2023-10-30,0.0,0.823,0.718,0.105,10,2.8,3.0,0.9189365834726816,9,3.4444444444444446,3.0,0.7264831572567788,10,3.4,3.5,1.07496769977314,9,2.888888888888889,3.0,0.6009252125773316,2.444444444444445,1.5,1.6145808878033283,19,3.473684210526316,3.0,1.0202625507753482,12,3.1666666666666665,3.0,1.4668044012461754,14,3.7142857142857144,4.0,1.3259870882635918,1.0952380952380958,2.0,0.8930837009416543
0027,65afaa60fe8495c63d31979f,https://www.tileclub.com/cdn/shop/products/ocean-glass-hexagon-grey-mosaic-tile-2.jpg,2024-01-17,0.03,0.72,0.519,0.171,8,1.75,2.0,0.7071067811865476,9,2.111111111111111,2.0,1.2692955176439846,11,2.1818181818181817,2.0,1.0787197799411872,9,2.4444444444444446,2.0,1.5898986690282426,2.1540404040404044,0.0,2.8389514012278827,22,3.272727272727273,4.0,1.2414207752110247,26,3.3076923076923075,3.5,1.0107118588096518,14,3.4285714285714284,4.0,0.9376144618769909,0.3116883116883109,1.0,0.6076126266680675
0028,65afaa60fe8495c63d3197a0,https://www.appliancesdirect.co.uk/Images/BeBa_14075_1_Supersize.jpg,2023-10-30,0.398,1.0,1.0,0.398,8,4.125,4.5,1.1259916264596033,9,3.2222222222222223,4.0,1.092906420717,10,4.2,4.0,0.7888106377466155,8,3.625,4.0,1.5059406173077154,3.4333333333333336,1.5,2.184475144425903,17,4.0588235294117645,4.0,0.9663454503498036,10,4.0,4.0,1.0540925533894598,20,3.25,3.5,1.292692009559488,1.617647058823529,1.0,0.652693118419369
0029,65afaa60fe8495c63d3197a1,https://www.tiles-direct.com/images/q-marmi-grey-vein-polished-30cm-x-60cm-wall-floor-tile-p4124-17890_image.jpg,2023-10-30,0.367,0.679,0.931,0.115,10,4.0,4.5,1.4142135623730951,9,3.2222222222222223,4.0,1.481365736219265,10,4.4,4.5,0.6992058987801011,9,3.2222222222222223,3.0,1.7873008824606014,4.311111111111112,5.0,3.331437124887671,13,3.8461538461538463,4.0,0.9870962335856491,14,4.0,4.0,1.1094003924504583,20,3.8,4.0,0.9514531821875087,0.40000000000000036,0.0,0.3158944205258991
0030,65afaa60fe8495c63d3197a2,https://tilestyle.ie/cdn/shop/products/barcelona-b-596x596-tile-porcelanosa-315124.jpg,2023-12-21,0.122,0.878,1.0,0.0,8,1.75,1.0,1.164964745021435,9,1.8888888888888888,1.0,1.3642254619787415,11,2.1818181818181817,2.0,0.9816498172140428,9,1.4444444444444444,1.0,0.8819171036881969,2.3510101010101003,3.0,1.630240002679027,18,3.0,2.5,1.3719886811400708,19,2.0526315789473686,2.0,1.177270110161938,18,2.8333333333333335,2.5,1.3394467690277294,1.8947368421052628,1.0,0.38943714195626544
0031,65afaa60fe8495c63d3197a3,https://www.tilemountain.co.uk/img/2300/2300/resize/catalog/product/l/u/lucca-white-anti-slip-matt-stone-effect-porcelain-wall-and-floor-tile-bathroom-floor-2300-1.jpg,2023-10-30,0.05,1.0,0.903,0.147,8,3.75,4.0,1.035098339013531,9,2.888888888888889,3.0,1.1666666666666667,10,4.2,4.5,1.0327955589886446,9,3.555555555555556,4.0,1.130388330520878,4.127777777777778,4.5,0.496903314541413,17,3.1176470588235294,3.0,0.8574929257125442,13,3.230769230769231,3.0,1.0919284281983377,18,3.111111111111111,3.0,1.323493100445977,0.23931623931623935,0.0,0.9320003494668654
0032,65afaa60fe8495c63d3197a4,https://missionstonetile.com/cdn/shop/products/6280079_2000x.jpg,2024-01-17,0.083,0.938,0.579,0.566,8,1.75,2.0,0.7071067811865476,9,2.333333333333333,2.0,0.8660254037844386,10,2.2,2.0,1.2292725943057183,9,1.7777777777777777,2.0,0.8333333333333334,2.172222222222223,0.0,1.5991895098086175,19,3.263157894736842,4.0,1.097578408394179,11,2.6363636363636362,2.0,1.689540012709215,16,2.9375,3.0,1.3400870618483463,1.2535885167464116,4.0,1.183923208630072
0033,65afaa60fe8495c63d3197a5,https://www.tilebar.com/learn/wp-content/uploads/2019/05/SS1-TLEKARTCNRO16X32.jpg,2024-01-07,0.315,0.642,0.901,0.056,10,1.6,1.5,0.6992058987801011,9,3.0,3.0,1.4142135623730951,10,1.9,2.0,0.9944289260117531,9,2.4444444444444446,2.0,1.509230856356236,4.744444444444444,4.5,2.8498595090897467,18,3.5555555555555554,4.0,1.0416176459053668,17,3.0,3.0,1.4577379737113252,14,3.857142857142857,4.0,1.2314558524297639,1.7142857142857144,2.0,0.8322406556119168
0034,65afaa60fe8495c63d3197a6,https://img.tile.expert/img_lb/abitare/walk/per_sito/ambienti/a_abitare_walk_6.webp,2023-10-30,0.125,0.764,0.875,0.202,8,3.875,4.0,0.9910312089651148,9,2.2222222222222223,2.0,1.3017082793177757,11,4.181818181818182,4.0,0.8738628975053029,9,2.0,2.0,1.118033988749895,8.198232323232322,8.0,1.4105389252221985,17,2.823529411764706,3.0,1.2862393885688161,13,2.8461538461538463,3.0,1.5191090506255,21,2.0476190476190474,2.0,1.1608699529314417,1.5970695970695976,2.0,0.7164781953881167
0035,65afaa60fe8495c63d3197a7,https://www.tileclub.com/cdn/shop/files/RID-TER-GL_installation-sq.jpg,2024-01-07,0.0,0.773,0.773,0.0,8,2.625,2.5,1.3024701806293193,9,3.4444444444444446,4.0,1.0137937550497031,11,2.727272727272727,3.0,1.1037127426019049,9,2.4444444444444446,2.0,1.130388330520878,3.102272727272727,6.5,0.8927048646578217,17,2.2941176470588234,2.0,1.212678125181665,16,2.75,2.5,1.3416407864998738,13,2.6153846153846154,2.0,1.2608503439122305,0.9117647058823533,1.0,0.25792532263641776
0036,65afaa60fe8495c63d3197a8,https://www.creativematerialscorp.com/wp-content/uploads/2023/01/AsphaltRock_Black_Install5.jpg,2023-12-21,0.383,0.922,0.879,0.302,8,2.75,3.0,1.035098339013531,9,2.4444444444444446,3.0,1.2360330811826103,10,2.8,2.5,1.4757295747452437,10,3.2,3.5,1.0327955589886446,2.3166666666666664,3.0,1.5297367894388765,16,3.375,3.5,1.1474609652039003,16,3.0,3.0,1.3662601021279464,15,3.466666666666667,4.0,1.3557637102737476,0.9333333333333336,2.0,0.43759827384809213
0037,65afaa61fe8495c63d3197a9,https://www.westsidetile.com/wp-content/uploads/2016/04/Tile_Shop_Freedom_Porcelain_Tile.jpg,2023-10-30,0.125,0.906,0.875,0.345,8,3.375,4.0,0.9161253813129044,9,2.2222222222222223,2.0,1.3017082793177757,10,3.8,4.0,0.9189365834726816,8,3.5,3.5,1.1952286093343936,4.8583333333333325,6.5,1.433040719876326,20,3.25,3.0,0.910465468000326,23,3.0434782608695654,3.0,1.2605287804426009,15,2.6,3.0,1.4040757000349275,1.2999999999999998,0.0,0.987220464069203
0038,65afaa61fe8495c63d3197aa,https://cdn11.bigcommerce.com/s-n5l7a8q4vb/images/stencil/original/products/814/1562/Atelier_night_sky__08715.1693233785.JPG,2023-10-30,0.055,0.84,0.935,0.058,8,3.625,3.5,1.0606601717798212,9,3.333333333333333,4.0,1.4142135623730951,10,3.6,3.0,1.07496769977314,9,3.4444444444444446,4.0,1.130388330520878,1.030555555555555,3.5,1.11608080252756,11,2.909090909090909,2.0,1.2210278829367864,19,3.4210526315789473,4.0,1.261207070569223,19,3.263157894736842,4.0,1.1470786693528088,1.0239234449760763,4.0,0.22825680243282864
0039,65afaa61fe8495c63d3197ab,https://media.diy.com/is/image/Kingfisher/slate-light-grey-matt-flat-stone-effect-porcelain-wall-floor-tile-pack-of-6-l-590mm-w-290mm~3663602676140_01i,2023-10-30,0.0,1.0,0.799,0.201,8,3.625,3.5,1.0606601717798212,9,3.0,3.0,1.5811388300841898,11,3.5454545454545454,4.0,0.8201995322647243,9,3.111111111111111,4.0,1.452966314513558,2.3093434343434343,3.5,2.6751240361921336,24,3.9166666666666665,4.0,1.0598058340078627,14,3.642857142857143,4.0,1.2157392722216298,20,3.5,4.0,1.1002392084403616,0.833333333333333,0.0,0.3118668764275343
0040,65afaa61fe8495c63d3197ac,https://cdn11.bigcommerce.com/s-uqjjjaiwji/images/stencil/1280x1280/products/1247/17343/MT1478__61663.1699496840.jpg?c=1,2023-10-30,0.0,0.772,0.772,0.0,8,2.75,2.0,1.164964745021435,9,2.2222222222222223,2.0,0.9718253158075502,10,3.1,3.0,1.100504934614612,10,2.5,2.0,1.2692955176439846,2.8833333333333333,3.0,0.9568704159161266,24,3.2916666666666665,3.0,1.0417028979206269,31,3.161290322580645,3.0,1.1283254315887294,25,2.84,3.0,1.312757911167681,0.9033333333333333,0.0,0.5421100264941083
0041,65afaa62fe8495c63d3197ad,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/716f8PW3ipL.jpg,2023-12-21,0.19,0.96,0.932,0.218,8,3.125,3.0,1.246423454758225,9,2.555555555555556,3.0,1.3333333333333333,10,3.7,3.5,1.0593499054713802,10,3.4,3.0,1.2649110640673518,3.7083333333333344,1.5,0.840437892894986,21,3.9047619047619047,4.0,0.9436504599035548,17,3.7058823529411766,4.0,1.212678125181665,14,3.9285714285714284,4.0,0.9972489631508746,0.4453781512605035,0.0,0.5380553305562203
0042,65afaa62fe8495c63d3197ae,https://cdn.speedsize.com/e0ef94ef-bbea-450b-a400-575c3145c135/https://www.tilebar.com/media/catalog/product/s/s/ss1-neromrq12x24p_1.jpg,2023-12-21,0.0,1.0,0.852,0.148,10,3.6,4.0,0.8432740427115679,9,2.555555555555556,3.0,1.130388330520878,10,3.6,3.0,0.8432740427115678,10,3.4,3.5,1.2649110640673518,3.3333333333333344,3.5,1.552025351876662,17,3.3529411764705883,4.0,1.0571882797418488,24,2.6666666666666665,3.0,1.0901402648748688,11,3.4545454545454546,4.0,0.9341987329938275,1.5757575757575761,2.0,0.31188306376208264
0043,65afaa62fe8495c63d3197af,https://marionceramics.com/images/New_Photogallery/Thin_Brick_Pavers_-_300_Tavern_Flash_BrickTile_-_Herringbone_Pattern.jpg,2023-12-21,0.34,0.912,0.868,0.56,9,1.8888888888888888,1.0,1.3642254619787415,9,1.4444444444444444,1.0,0.7264831572567789,11,2.5454545454545454,3.0,1.2933395813657265,9,2.111111111111111,2.0,1.0540925533894598,3.525252525252525,7.0,2.152473942142155,19,2.6315789473684212,3.0,1.1160708020048367,18,2.3333333333333335,2.0,1.2833778958394957,13,2.0,1.0,1.2909944487358056,1.2631578947368425,4.0,0.3498472934619379
0044,65afaa62fe8495c63d3197b0,https://www.tilemountain.co.uk/img/2300/2300/resize/catalog/product/m/a/marmo-blue-marble-effect-gloss-ceramic-floor-tile-bathroom-floor-2300-1.jpg,2023-10-30,0.0,1.0,0.89,0.11,9,2.6666666666666665,3.0,1.0,9,1.7777777777777777,1.0,1.092906420717,11,2.363636363636364,2.0,0.9244162777371754,9,3.0,3.0,1.224744871391589,3.9696969696969697,7.0,0.9938922016802408,11,3.272727272727273,4.0,1.4206272622267313,21,3.2857142857142856,4.0,1.2305631695633161,12,3.5833333333333335,4.0,0.996204919895622,0.6212121212121211,0.0,0.8488446846622186
0045,65afaa62fe8495c63d3197b1,https://static.dezeen.com/uploads/2022/05/dream-weaver-penthouse-interiors-sydney-ysg-studio_dezeen_2364_col_32-852x1278.jpg,2023-11-30,0.107,0.66,0.433,0.172,9,2.333333333333333,2.0,1.0,9,1.7777777777777777,1.0,1.0929064207170005,10,3.0,2.5,1.4142135623730951,9,1.5555555555555556,1.0,0.7264831572567789,4.888888888888889,5.5,2.156097636065949,21,2.1904761904761907,2.0,1.030487633067356,29,1.9310344827586208,2.0,1.0327160611969715,9,1.6666666666666667,2.0,0.7071067811865476,1.047619047619048,0.0,0.6512185600208478
0046,65afaa62fe8495c63d3197b2,https://allmarbletiles.com/cdn/shop/products/IMG_4388_1024x1024.jpg,2024-01-17,0.0,1.0,0.694,0.306,10,2.4,2.5,1.1737877907772674,9,2.0,2.0,1.0,10,2.6,2.0,1.577621275493231,10,2.2,2.0,1.3165611772087666,2.0,1.5,1.8756372129111925,19,3.736842105263158,4.0,0.9911892555667042,15,3.4,4.0,0.9102589898327995,16,3.9375,4.0,0.4425306015783918,1.0750000000000002,0.0,1.097317307976625
